Migration_Scenario,Year,FIPS,Area_Name,Total_Population
1,2045,48303,Lubbock,420492
1,2046,48303,Lubbock,424565
1,2047,48303,Lubbock,428782
1,2048,48303,Lubbock,433184
1,2049,48303,Lubbock,437742
1,2050,48303,Lubbock,442502
1,2051,48303,Lubbock,447443
1,2052,48303,Lubbock,452523
1,2053,48303,Lubbock,457712
1,2054,48303,Lubbock,462975
1,2055,48303,Lubbock,468230
1,2056,48303,Lubbock,473520
1,2057,48303,Lubbock,478786
1,2058,48303,Lubbock,484005
1,2059,48303,Lubbock,489140
1,2060,48303,Lubbock,494185
1,2020,48305,Lynn,5596
1,2021,48305,Lynn,5593
1,2022,48305,Lynn,5558
1,2023,48305,Lynn,5568
1,2024,48305,Lynn,5530
1,2025,48305,Lynn,5516
1,2026,48305,Lynn,5501
1,2027,48305,Lynn,5479
1,2028,48305,Lynn,5473
1,2029,48305,Lynn,5448
1,2030,48305,Lynn,5425
1,2031,48305,Lynn,5391
1,2032,48305,Lynn,5361
1,2033,48305,Lynn,5336
1,2034,48305,Lynn,5300
1,2035,48305,Lynn,5277
1,2036,48305,Lynn,5249
1,2037,48305,Lynn,5211
1,2038,48305,Lynn,5191
1,2039,48305,Lynn,5178
1,2040,48305,Lynn,5148
1,2041,48305,Lynn,5119
1,2042,48305,Lynn,5093
1,2043,48305,Lynn,5070
1,2044,48305,Lynn,5051
1,2045,48305,Lynn,5031
1,2046,48305,Lynn,5003
1,2047,48305,Lynn,4984
1,2048,48305,Lynn,4971
1,2049,48305,Lynn,4946
1,2050,48305,Lynn,4918
1,2051,48305,Lynn,4906
1,2052,48305,Lynn,4880
1,2053,48305,Lynn,4862
1,2054,48305,Lynn,4832
1,2055,48305,Lynn,4810
1,2056,48305,Lynn,4774
1,2057,48305,Lynn,4748
1,2058,48305,Lynn,4727
1,2059,48305,Lynn,4691
1,2060,48305,Lynn,4655
1,2020,48307,McCulloch,7630
1,2021,48307,McCulloch,7590
1,2022,48307,McCulloch,7562
1,2023,48307,McCulloch,7523
1,2024,48307,McCulloch,7489
1,2025,48307,McCulloch,7445
1,2026,48307,McCulloch,7402
1,2027,48307,McCulloch,7378
1,2028,48307,McCulloch,7341
1,2029,48307,McCulloch,7294
1,2030,48307,McCulloch,7260
1,2031,48307,McCulloch,7220
1,2032,48307,McCulloch,7177
1,2033,48307,McCulloch,7132
1,2034,48307,McCulloch,7089
1,2035,48307,McCulloch,7038
1,2036,48307,McCulloch,6980
1,2037,48307,McCulloch,6925
1,2038,48307,McCulloch,6866
1,2039,48307,McCulloch,6812
1,2040,48307,McCulloch,6746
1,2041,48307,McCulloch,6689
1,2042,48307,McCulloch,6641
1,2043,48307,McCulloch,6574
1,2044,48307,McCulloch,6511
1,2045,48307,McCulloch,6452
1,2046,48307,McCulloch,6399
1,2047,48307,McCulloch,6349
1,2048,48307,McCulloch,6296
1,2049,48307,McCulloch,6243
1,2050,48307,McCulloch,6177
1,2051,48307,McCulloch,6127
1,2052,48307,McCulloch,6068
1,2053,48307,McCulloch,6025
1,2054,48307,McCulloch,5971
1,2055,48307,McCulloch,5928
1,2056,48307,McCulloch,5880
1,2057,48307,McCulloch,5841
1,2058,48307,McCulloch,5795
1,2059,48307,McCulloch,5749
1,2060,48307,McCulloch,5702
1,2020,48309,McLennan,260579
1,2021,48309,McLennan,263862
1,2022,48309,McLennan,266369
1,2023,48309,McLennan,268918
1,2024,48309,McLennan,271548
1,2025,48309,McLennan,274173
1,2026,48309,McLennan,276842
1,2027,48309,McLennan,279537
1,2028,48309,McLennan,282237
1,2029,48309,McLennan,284948
1,2030,48309,McLennan,287633
1,2031,48309,McLennan,290240
1,2032,48309,McLennan,292816
1,2033,48309,McLennan,295338
1,2034,48309,McLennan,297790
1,2035,48309,McLennan,300243
1,2036,48309,McLennan,302687
1,2037,48309,McLennan,305052
1,2038,48309,McLennan,307380
1,2039,48309,McLennan,309631
1,2040,48309,McLennan,311844
1,2041,48309,McLennan,314032
1,2042,48309,McLennan,316210
1,2043,48309,McLennan,318320
1,2044,48309,McLennan,320402
1,2045,48309,McLennan,322449
1,2046,48309,McLennan,324460
1,2047,48309,McLennan,326502
1,2048,48309,McLennan,328523
1,2049,48309,McLennan,330574
1,2050,48309,McLennan,332636
1,2051,48309,McLennan,334709
1,2052,48309,McLennan,336836
1,2053,48309,McLennan,338988
1,2054,48309,McLennan,341167
1,2055,48309,McLennan,343370
1,2056,48309,McLennan,345604
1,2057,48309,McLennan,347838
1,2058,48309,McLennan,350082
1,2059,48309,McLennan,352337
1,2060,48309,McLennan,354573
1,2020,48311,McMullen,600
1,2021,48311,McMullen,572
1,2022,48311,McMullen,562
1,2023,48311,McMullen,553
1,2024,48311,McMullen,557
1,2025,48311,McMullen,547
1,2026,48311,McMullen,541
1,2027,48311,McMullen,537
1,2028,48311,McMullen,522
1,2029,48311,McMullen,524
1,2030,48311,McMullen,523
1,2031,48311,McMullen,517
1,2032,48311,McMullen,511
1,2033,48311,McMullen,504
1,2034,48311,McMullen,496
1,2035,48311,McMullen,491
1,2036,48311,McMullen,490
1,2037,48311,McMullen,485
1,2038,48311,McMullen,475
1,2039,48311,McMullen,469
1,2040,48311,McMullen,467
1,2041,48311,McMullen,464
1,2042,48311,McMullen,463
1,2043,48311,McMullen,456
1,2044,48311,McMullen,453
1,2045,48311,McMullen,443
1,2046,48311,McMullen,436
1,2047,48311,McMullen,432
1,2048,48311,McMullen,430
1,2049,48311,McMullen,422
1,2050,48311,McMullen,418
1,2051,48311,McMullen,417
1,2052,48311,McMullen,412
1,2053,48311,McMullen,406
1,2054,48311,McMullen,403
1,2055,48311,McMullen,396
1,2056,48311,McMullen,392
1,2057,48311,McMullen,389
1,2058,48311,McMullen,391
1,2059,48311,McMullen,388
1,2060,48311,McMullen,393
1,2020,48313,Madison,13455
1,2021,48313,Madison,13492
1,2022,48313,Madison,13515
1,2023,48313,Madison,13491
1,2024,48313,Madison,13502
1,2025,48313,Madison,13491
1,2026,48313,Madison,13494
1,2027,48313,Madison,13480
1,2028,48313,Madison,13470
1,2029,48313,Madison,13475
1,2030,48313,Madison,13451
1,2031,48313,Madison,13443
1,2032,48313,Madison,13450
1,2033,48313,Madison,13461
1,2034,48313,Madison,13456
1,2035,48313,Madison,13462
1,2036,48313,Madison,13479
1,2037,48313,Madison,13506
1,2038,48313,Madison,13501
1,2039,48313,Madison,13494
1,2040,48313,Madison,13493
1,2041,48313,Madison,13495
1,2042,48313,Madison,13485
1,2043,48313,Madison,13480
1,2044,48313,Madison,13468
1,2045,48313,Madison,13461
1,2046,48313,Madison,13439
1,2047,48313,Madison,13416
1,2048,48313,Madison,13407
1,2049,48313,Madison,13397
1,2050,48313,Madison,13387
1,2051,48313,Madison,13366
1,2052,48313,Madison,13351
1,2053,48313,Madison,13339
1,2054,48313,Madison,13321
1,2055,48313,Madison,13305
1,2056,48313,Madison,13292
1,2057,48313,Madison,13279
1,2058,48313,Madison,13270
1,2059,48313,Madison,13261
1,2060,48313,Madison,13262
1,2020,48315,Marion,9725
1,2021,48315,Marion,9664
1,2022,48315,Marion,9629
1,2023,48315,Marion,9576
1,2024,48315,Marion,9529
1,2025,48315,Marion,9482
1,2026,48315,Marion,9422
1,2027,48315,Marion,9366
1,2028,48315,Marion,9311
1,2029,48315,Marion,9261
1,2030,48315,Marion,9190
1,2031,48315,Marion,9140
1,2032,48315,Marion,9066
1,2033,48315,Marion,9001
1,2034,48315,Marion,8941
1,2035,48315,Marion,8876
1,2036,48315,Marion,8801
1,2037,48315,Marion,8744
1,2038,48315,Marion,8658
1,2039,48315,Marion,8597
1,2040,48315,Marion,8524
1,2041,48315,Marion,8428
1,2042,48315,Marion,8365
1,2043,48315,Marion,8286
1,2044,48315,Marion,8208
1,2045,48315,Marion,8130
1,2046,48315,Marion,8064
1,2047,48315,Marion,7979
1,2048,48315,Marion,7918
1,2049,48315,Marion,7847
1,2050,48315,Marion,7755
1,2051,48315,Marion,7680
1,2052,48315,Marion,7611
1,2053,48315,Marion,7533
1,2054,48315,Marion,7479
1,2055,48315,Marion,7418
1,2056,48315,Marion,7340
1,2057,48315,Marion,7281
1,2058,48315,Marion,7226
1,2059,48315,Marion,7175
1,2060,48315,Marion,7118
1,2020,48317,Martin,5237
1,2021,48317,Martin,5226
1,2022,48317,Martin,5260
1,2023,48317,Martin,5291
1,2024,48317,Martin,5334
1,2025,48317,Martin,5371
1,2026,48317,Martin,5399
1,2027,48317,Martin,5433
1,2028,48317,Martin,5477
1,2029,48317,Martin,5496
1,2030,48317,Martin,5543
1,2031,48317,Martin,5564
1,2032,48317,Martin,5611
1,2033,48317,Martin,5645
1,2034,48317,Martin,5677
1,2035,48317,Martin,5714
1,2036,48317,Martin,5741
1,2037,48317,Martin,5784
1,2038,48317,Martin,5827
1,2039,48317,Martin,5861
1,2040,48317,Martin,5896
1,2041,48317,Martin,5950
1,2042,48317,Martin,5996
1,2043,48317,Martin,6039
1,2044,48317,Martin,6069
1,2045,48317,Martin,6116
1,2046,48317,Martin,6149
1,2047,48317,Martin,6187
1,2048,48317,Martin,6235
1,2049,48317,Martin,6276
1,2050,48317,Martin,6311
1,2051,48317,Martin,6339
1,2052,48317,Martin,6355
1,2053,48317,Martin,6392
1,2054,48317,Martin,6423
1,2055,48317,Martin,6444
1,2056,48317,Martin,6463
1,2057,48317,Martin,6487
1,2058,48317,Martin,6497
1,2059,48317,Martin,6511
1,2060,48317,Martin,6530
1,2020,48319,Mason,3953
1,2021,48319,Mason,3939
1,2022,48319,Mason,3935
1,2023,48319,Mason,3924
1,2024,48319,Mason,3916
1,2025,48319,Mason,3888
1,2026,48319,Mason,3875
1,2027,48319,Mason,3868
1,2028,48319,Mason,3859
1,2029,48319,Mason,3846
1,2030,48319,Mason,3821
1,2031,48319,Mason,3821
1,2032,48319,Mason,3808
1,2033,48319,Mason,3789
1,2034,48319,Mason,3781
1,2035,48319,Mason,3772
1,2036,48319,Mason,3759
1,2037,48319,Mason,3745
1,2038,48319,Mason,3732
1,2039,48319,Mason,3736
1,2040,48319,Mason,3708
1,2041,48319,Mason,3704
1,2042,48319,Mason,3698
1,2043,48319,Mason,3686
1,2044,48319,Mason,3682
1,2045,48319,Mason,3668
1,2046,48319,Mason,3668
1,2047,48319,Mason,3671
1,2048,48319,Mason,3663
1,2049,48319,Mason,3661
1,2050,48319,Mason,3666
1,2051,48319,Mason,3658
1,2052,48319,Mason,3657
1,2053,48319,Mason,3641
1,2054,48319,Mason,3649
1,2055,48319,Mason,3650
1,2056,48319,Mason,3659
1,2057,48319,Mason,3662
1,2058,48319,Mason,3661
1,2059,48319,Mason,3655
1,2060,48319,Mason,3661
1,2020,48321,Matagorda,36255
1,2021,48321,Matagorda,36219
1,2022,48321,Matagorda,36131
1,2023,48321,Matagorda,36014
1,2024,48321,Matagorda,35919
1,2025,48321,Matagorda,35800
1,2026,48321,Matagorda,35673
1,2027,48321,Matagorda,35563
1,2028,48321,Matagorda,35431
1,2029,48321,Matagorda,35335
1,2030,48321,Matagorda,35212
1,2031,48321,Matagorda,35101
1,2032,48321,Matagorda,34987
1,2033,48321,Matagorda,34869
1,2034,48321,Matagorda,34755
1,2035,48321,Matagorda,34651
1,2036,48321,Matagorda,34524
1,2037,48321,Matagorda,34409
1,2038,48321,Matagorda,34294
1,2039,48321,Matagorda,34185
1,2040,48321,Matagorda,34061
1,2041,48321,Matagorda,33941
1,2042,48321,Matagorda,33810
1,2043,48321,Matagorda,33689
1,2044,48321,Matagorda,33559
1,2045,48321,Matagorda,33432
1,2046,48321,Matagorda,33283
1,2047,48321,Matagorda,33137
1,2048,48321,Matagorda,33007
1,2049,48321,Matagorda,32851
1,2050,48321,Matagorda,32705
1,2051,48321,Matagorda,32539
1,2052,48321,Matagorda,32376
1,2053,48321,Matagorda,32221
1,2054,48321,Matagorda,32056
1,2055,48321,Matagorda,31894
1,2056,48321,Matagorda,31726
1,2057,48321,Matagorda,31583
1,2058,48321,Matagorda,31422
1,2059,48321,Matagorda,31264
1,2060,48321,Matagorda,31115
1,2020,48323,Maverick,57887
1,2021,48323,Maverick,58304
1,2022,48323,Maverick,58578
1,2023,48323,Maverick,58861
1,2024,48323,Maverick,59161
1,2025,48323,Maverick,59456
1,2026,48323,Maverick,59761
1,2027,48323,Maverick,60085
1,2028,48323,Maverick,60399
1,2029,48323,Maverick,60727
1,2030,48323,Maverick,61051
1,2031,48323,Maverick,61371
1,2032,48323,Maverick,61701
1,2033,48323,Maverick,62034
1,2034,48323,Maverick,62358
1,2035,48323,Maverick,62682
1,2036,48323,Maverick,62994
1,2037,48323,Maverick,63291
1,2038,48323,Maverick,63583
1,2039,48323,Maverick,63855
1,2040,48323,Maverick,64131
1,2041,48323,Maverick,64394
1,2042,48323,Maverick,64625
1,2043,48323,Maverick,64859
1,2044,48323,Maverick,65071
1,2045,48323,Maverick,65261
1,2046,48323,Maverick,65428
1,2047,48323,Maverick,65603
1,2048,48323,Maverick,65753
1,2049,48323,Maverick,65899
1,2050,48323,Maverick,66027
1,2051,48323,Maverick,66124
1,2052,48323,Maverick,66226
1,2053,48323,Maverick,66311
1,2054,48323,Maverick,66386
1,2055,48323,Maverick,66449
1,2056,48323,Maverick,66510
1,2057,48323,Maverick,66549
1,2058,48323,Maverick,66591
1,2059,48323,Maverick,66623
1,2060,48323,Maverick,66653
1,2020,48325,Medina,50748
1,2021,48325,Medina,51298
1,2022,48325,Medina,51684
1,2023,48325,Medina,52041
1,2024,48325,Medina,52402
1,2025,48325,Medina,52752
1,2026,48325,Medina,53126
1,2027,48325,Medina,53485
1,2028,48325,Medina,53846
1,2029,48325,Medina,54175
1,2030,48325,Medina,54536
1,2031,48325,Medina,54874
1,2032,48325,Medina,55206
1,2033,48325,Medina,55545
1,2034,48325,Medina,55905
1,2035,48325,Medina,56230
1,2036,48325,Medina,56545
1,2037,48325,Medina,56870
1,2038,48325,Medina,57179
1,2039,48325,Medina,57472
1,2040,48325,Medina,57772
1,2041,48325,Medina,58052
1,2042,48325,Medina,58324
1,2043,48325,Medina,58590
1,2044,48325,Medina,58838
1,2045,48325,Medina,59082
1,2046,48325,Medina,59317
1,2047,48325,Medina,59526
1,2048,48325,Medina,59741
1,2049,48325,Medina,59942
1,2050,48325,Medina,60148
1,2051,48325,Medina,60334
1,2052,48325,Medina,60522
1,2053,48325,Medina,60705
1,2054,48325,Medina,60858
1,2055,48325,Medina,61025
1,2056,48325,Medina,61188
1,2057,48325,Medina,61331
1,2058,48325,Medina,61454
1,2059,48325,Medina,61596
1,2060,48325,Medina,61719
1,2020,48327,Menard,1962
1,2021,48327,Menard,1922
1,2022,48327,Menard,1905
1,2023,48327,Menard,1881
1,2024,48327,Menard,1862
1,2025,48327,Menard,1837
1,2026,48327,Menard,1818
1,2027,48327,Menard,1797
1,2028,48327,Menard,1784
1,2029,48327,Menard,1774
1,2030,48327,Menard,1753
1,2031,48327,Menard,1736
1,2032,48327,Menard,1717
1,2033,48327,Menard,1697
1,2034,48327,Menard,1676
1,2035,48327,Menard,1661
1,2036,48327,Menard,1658
1,2037,48327,Menard,1642
1,2038,48327,Menard,1621
1,2039,48327,Menard,1603
1,2040,48327,Menard,1581
1,2041,48327,Menard,1564
1,2042,48327,Menard,1544
1,2043,48327,Menard,1533
1,2044,48327,Menard,1522
1,2045,48327,Menard,1495
1,2046,48327,Menard,1480
1,2047,48327,Menard,1469
1,2048,48327,Menard,1451
1,2049,48327,Menard,1441
1,2050,48327,Menard,1423
1,2051,48327,Menard,1416
1,2052,48327,Menard,1409
1,2053,48327,Menard,1399
1,2054,48327,Menard,1383
1,2055,48327,Menard,1375
1,2056,48327,Menard,1370
1,2057,48327,Menard,1360
1,2058,48327,Menard,1350
1,2059,48327,Menard,1347
1,2060,48327,Menard,1342
1,2020,48329,Midland,169983
1,2021,48329,Midland,173216
1,2022,48329,Midland,176465
1,2023,48329,Midland,179794
1,2024,48329,Midland,183184
1,2025,48329,Midland,186632
1,2026,48329,Midland,190159
1,2027,48329,Midland,193732
1,2028,48329,Midland,197380
1,2029,48329,Midland,201083
1,2030,48329,Midland,204842
1,2031,48329,Midland,208693
1,2032,48329,Midland,212612
1,2033,48329,Midland,216607
1,2034,48329,Midland,220689
1,2035,48329,Midland,224840
1,2036,48329,Midland,229122
1,2037,48329,Midland,233456
1,2038,48329,Midland,237911
1,2039,48329,Midland,242405
1,2040,48329,Midland,247011
1,2041,48329,Midland,251684
1,2042,48329,Midland,256418
1,2043,48329,Midland,261161
1,2044,48329,Midland,265919
1,2045,48329,Midland,270664
1,2046,48329,Midland,275391
1,2047,48329,Midland,280067
1,2048,48329,Midland,284688
1,2049,48329,Midland,289238
1,2050,48329,Midland,293657
1,2051,48329,Midland,298014
1,2052,48329,Midland,302233
1,2053,48329,Midland,306365
1,2054,48329,Midland,310406
1,2055,48329,Midland,314334
1,2056,48329,Midland,318206
1,2057,48329,Midland,322030
1,2058,48329,Midland,325816
1,2059,48329,Midland,329538
1,2060,48329,Midland,333252
1,2020,48331,Milam,24754
1,2021,48331,Milam,24756
1,2022,48331,Milam,24738
1,2023,48331,Milam,24684
1,2024,48331,Milam,24670
1,2025,48331,Milam,24641
1,2026,48331,Milam,24593
1,2027,48331,Milam,24558
1,2028,48331,Milam,24539
1,2029,48331,Milam,24498
1,2030,48331,Milam,24434
1,2031,48331,Milam,24408
1,2032,48331,Milam,24348
1,2033,48331,Milam,24279
1,2034,48331,Milam,24233
1,2035,48331,Milam,24141
1,2036,48331,Milam,24092
1,2037,48331,Milam,24011
1,2038,48331,Milam,23913
1,2039,48331,Milam,23823
1,2040,48331,Milam,23734
1,2041,48331,Milam,23618
1,2042,48331,Milam,23521
1,2043,48331,Milam,23398
1,2044,48331,Milam,23274
1,2045,48331,Milam,23152
1,2046,48331,Milam,23023
1,2047,48331,Milam,22874
1,2048,48331,Milam,22735
1,2049,48331,Milam,22602
1,2050,48331,Milam,22450
1,2051,48331,Milam,22300
1,2052,48331,Milam,22152
1,2053,48331,Milam,22003
1,2054,48331,Milam,21865
1,2055,48331,Milam,21728
1,2056,48331,Milam,21589
1,2057,48331,Milam,21450
1,2058,48331,Milam,21313
1,2059,48331,Milam,21172
1,2060,48331,Milam,21037
1,2020,48333,Mills,4456
1,2021,48333,Mills,4425
1,2022,48333,Mills,4383
1,2023,48333,Mills,4346
1,2024,48333,Mills,4325
1,2025,48333,Mills,4283
1,2026,48333,Mills,4232
1,2027,48333,Mills,4193
1,2028,48333,Mills,4166
1,2029,48333,Mills,4138
1,2030,48333,Mills,4102
1,2031,48333,Mills,4052
1,2032,48333,Mills,4010
1,2033,48333,Mills,3977
1,2034,48333,Mills,3937
1,2035,48333,Mills,3893
1,2036,48333,Mills,3844
1,2037,48333,Mills,3796
1,2038,48333,Mills,3759
1,2039,48333,Mills,3713
1,2040,48333,Mills,3657
1,2041,48333,Mills,3606
1,2042,48333,Mills,3558
1,2043,48333,Mills,3512
1,2044,48333,Mills,3475
1,2045,48333,Mills,3433
1,2046,48333,Mills,3371
1,2047,48333,Mills,3332
1,2048,48333,Mills,3294
1,2049,48333,Mills,3244
1,2050,48333,Mills,3199
1,2051,48333,Mills,3154
1,2052,48333,Mills,3116
1,2053,48333,Mills,3079
1,2054,48333,Mills,3027
1,2055,48333,Mills,2991
1,2056,48333,Mills,2956
1,2057,48333,Mills,2914
1,2058,48333,Mills,2877
1,2059,48333,Mills,2847
1,2060,48333,Mills,2818
1,2020,48335,Mitchell,8990
1,2021,48335,Mitchell,9069
1,2022,48335,Mitchell,9110
1,2023,48335,Mitchell,9120
1,2024,48335,Mitchell,9131
1,2025,48335,Mitchell,9162
1,2026,48335,Mitchell,9161
1,2027,48335,Mitchell,9149
1,2028,48335,Mitchell,9148
1,2029,48335,Mitchell,9129
1,2030,48335,Mitchell,9119
1,2031,48335,Mitchell,9124
1,2032,48335,Mitchell,9121
1,2033,48335,Mitchell,9120
1,2034,48335,Mitchell,9113
1,2035,48335,Mitchell,9117
1,2036,48335,Mitchell,9118
1,2037,48335,Mitchell,9131
1,2038,48335,Mitchell,9138
1,2039,48335,Mitchell,9148
1,2040,48335,Mitchell,9149
1,2041,48335,Mitchell,9152
1,2042,48335,Mitchell,9150
1,2043,48335,Mitchell,9132
1,2044,48335,Mitchell,9146
1,2045,48335,Mitchell,9140
1,2046,48335,Mitchell,9136
1,2047,48335,Mitchell,9138
1,2048,48335,Mitchell,9133
1,2049,48335,Mitchell,9141
1,2050,48335,Mitchell,9125
1,2051,48335,Mitchell,9126
1,2052,48335,Mitchell,9114
1,2053,48335,Mitchell,9120
1,2054,48335,Mitchell,9102
1,2055,48335,Mitchell,9110
1,2056,48335,Mitchell,9103
1,2057,48335,Mitchell,9098
1,2058,48335,Mitchell,9085
1,2059,48335,Mitchell,9091
1,2060,48335,Mitchell,9085
1,2020,48337,Montague,19965
1,2021,48337,Montague,20025
1,2022,48337,Montague,20069
1,2023,48337,Montague,20121
1,2024,48337,Montague,20169
1,2025,48337,Montague,20193
1,2026,48337,Montague,20234
1,2027,48337,Montague,20258
1,2028,48337,Montague,20277
1,2029,48337,Montague,20304
1,2030,48337,Montague,20316
1,2031,48337,Montague,20331
1,2032,48337,Montague,20340
1,2033,48337,Montague,20367
1,2034,48337,Montague,20374
1,2035,48337,Montague,20385
1,2036,48337,Montague,20387
1,2037,48337,Montague,20400
1,2038,48337,Montague,20410
1,2039,48337,Montague,20401
1,2040,48337,Montague,20389
1,2041,48337,Montague,20394
1,2042,48337,Montague,20385
1,2043,48337,Montague,20383
1,2044,48337,Montague,20375
1,2045,48337,Montague,20359
1,2046,48337,Montague,20327
1,2047,48337,Montague,20300
1,2048,48337,Montague,20269
1,2049,48337,Montague,20233
1,2050,48337,Montague,20210
1,2051,48337,Montague,20175
1,2052,48337,Montague,20146
1,2053,48337,Montague,20104
1,2054,48337,Montague,20060
1,2055,48337,Montague,20033
1,2056,48337,Montague,20005
1,2057,48337,Montague,19972
1,2058,48337,Montague,19938
1,2059,48337,Montague,19912
1,2060,48337,Montague,19895
1,2020,48339,Montgomery,620443
1,2021,48339,Montgomery,634954
1,2022,48339,Montgomery,650430
1,2023,48339,Montgomery,666184
1,2024,48339,Montgomery,682261
1,2025,48339,Montgomery,698692
1,2026,48339,Montgomery,715457
1,2027,48339,Montgomery,732572
1,2028,48339,Montgomery,750034
1,2029,48339,Montgomery,767827
1,2030,48339,Montgomery,785953
1,2031,48339,Montgomery,804420
1,2032,48339,Montgomery,823244
1,2033,48339,Montgomery,842428
1,2034,48339,Montgomery,861965
1,2035,48339,Montgomery,881940
1,2036,48339,Montgomery,902278
1,2037,48339,Montgomery,923011
1,2038,48339,Montgomery,944130
1,2039,48339,Montgomery,965691
1,2040,48339,Montgomery,987630
1,2041,48339,Montgomery,1009935
1,2042,48339,Montgomery,1032550
1,2043,48339,Montgomery,1055495
1,2044,48339,Montgomery,1078691
1,2045,48339,Montgomery,1102114
1,2046,48339,Montgomery,1125767
1,2047,48339,Montgomery,1149579
1,2048,48339,Montgomery,1173561
1,2049,48339,Montgomery,1197657
1,2050,48339,Montgomery,1221834
1,2051,48339,Montgomery,1246088
1,2052,48339,Montgomery,1270393
1,2053,48339,Montgomery,1294770
1,2054,48339,Montgomery,1319214
1,2055,48339,Montgomery,1343773
1,2056,48339,Montgomery,1368507
1,2057,48339,Montgomery,1393404
1,2058,48339,Montgomery,1418522
1,2059,48339,Montgomery,1443900
1,2060,48339,Montgomery,1469580
1,2020,48341,Moore,21358
1,2021,48341,Moore,21216
1,2022,48341,Moore,21058
1,2023,48341,Moore,20919
1,2024,48341,Moore,20778
1,2025,48341,Moore,20624
1,2026,48341,Moore,20477
1,2027,48341,Moore,20325
1,2028,48341,Moore,20195
1,2029,48341,Moore,20063
1,2030,48341,Moore,19930
1,2031,48341,Moore,19786
1,2032,48341,Moore,19649
1,2033,48341,Moore,19520
1,2034,48341,Moore,19382
1,2035,48341,Moore,19272
1,2036,48341,Moore,19131
1,2037,48341,Moore,19018
1,2038,48341,Moore,18899
1,2039,48341,Moore,18765
1,2040,48341,Moore,18646
1,2041,48341,Moore,18517
1,2042,48341,Moore,18399
1,2043,48341,Moore,18278
1,2044,48341,Moore,18165
1,2045,48341,Moore,18038
1,2046,48341,Moore,17890
1,2047,48341,Moore,17754
1,2048,48341,Moore,17611
1,2049,48341,Moore,17453
1,2050,48341,Moore,17311
1,2051,48341,Moore,17154
1,2052,48341,Moore,17005
1,2053,48341,Moore,16829
1,2054,48341,Moore,16669
1,2055,48341,Moore,16518
